"individual","call.id","call.dur","nnotes","min5","min95","minbw","maxbw","mean5","mean95","max5","max95","meanbw","mindurnote","maxdurnote","noterate","note1dur","note1minfreq","note1maxfreq","note2dur","note2minfreq","note2maxfreq","range.bw","rest.dur","lastnotedur","lastnoteminfreq","lastnotemaxfreq","site","Site"
"SAFELFEGG5","SAFELFEGG5_97.15",2.077002268,6,645.996,742.896,64.6,247.632,726.745666666667,872.095,818.262,1065.894,145.349166666667,0.1088,0.2177,2.88877874253722,0.1088,807.495,1033.594,0.1361,818.262,1065.894,183.032,1.178902268,0.1361,645.996,796.729,"SA","SA"
"SCA","SCA_98.1",1.670753645,3,703.125,832.031,128.906,222.656,789.062333333333,968.75,843.75,1042.969,179.687333333333,0.075,0.125,1.7955968607209,0.075,820.312,1042.969,0.1,843.75,1031.25,93.75,1.370753645,0.125,703.125,832.031,"SA","SA"
"SCA","SCA_98.2",1.441883283,3,761.719,937.5,175.781,492.188,816.406333333333,1148.43733333333,878.906,1300.781,332.031333333333,0.075,0.15,2.0806122349641,0.15,808.594,1300.781,0.1,878.906,1207.031,316.407,1.116883283,0.075,761.719,937.5,"SA","SA"
"SCA","SCA_98.3",1.55631846399999,3,750,902.344,152.344,281.25,785.156333333333,980.468666666667,832.031,1113.281,195.312666666667,0.075,0.125,1.92762604145267,0.075,750,902.344,0.125,832.031,1113.281,128.906,1.25631846399999,0.1,773.438,925.781,"SA","SA"
"SCA","SCA_98.4",0.846820340999983,2,773.438,1277.344,480.469,503.906,826.172,1318.3595,878.906,1359.375,492.1875,0.15,0.175,2.3617760499686,0.15,773.438,1277.344,0.175,878.906,1359.375,23.437,0.521820340999983,0.175,878.906,1359.375,"SA","SA"
"SCA","SCA_98.5",1.99117215199999,4,726.562,878.906,152.344,328.125,805.664,1031.24975,867.188,1125,225.586,0.05,0.1,2.00886698620322,0.075,796.875,1125,0.1,867.188,1101.562,175.781,1.69117215199999,0.075,726.562,878.906,"SA","SA"
"SCA","SCA_98.6",2.28617217200002,6,785.156,949.219,152.344,410.156,814.453166666667,1076.17183333333,890.625,1218.75,261.718833333333,0.075,0.15,2.62447425153942,0.075,808.594,1218.75,0.1,890.625,1195.312,257.812,1.63617217200002,0.15,785.156,984.375,"SA","SA"
"SCA","SCA_98.7",2.62493569899999,7,691.406,914.062,128.906,550.781,801.897285714286,1086.49528571429,902.344,1347.656,284.598142857143,0.075,0.15,2.6667319899176,0.15,796.875,1347.656,0.075,902.344,1207.031,421.875,1.87493569899999,0.125,796.875,1007.812,"SA","SA"
"SCA","SCA_98.8",1.24613554599995,3,808.594,1007.812,187.5,550.781,828.125,1167.96866666667,855.469,1359.375,339.843666666667,0.075,0.1,2.4074427614475,0.1,808.594,1359.375,0.1,855.469,1136.719,363.281,0.971135545999948,0.075,820.312,1007.812,"SA","SA"
"SCB","SCB_99.1",1.967774692,5,761.719,949.219,164.062,468.75,862.5002,1127.3438,1019.531,1312.5,264.8438,0.15,0.25,2.54094130813224,0.15,796.875,1265.625,0.15,1019.531,1312.5,304.688,1.067774692,0.15,761.719,949.219,"SA","SA"
"SCB","SCB_99.2",1.72907386099999,4,867.188,1031.25,164.062,386.719,884.766,1136.71875,902.344,1253.906,251.95325,0.125,0.275,2.31337717272913,0.125,867.188,1253.906,0.275,902.344,1148.438,222.657,0.954073860999989,0.15,867.188,1031.25,"SA","SA"
"SCB","SCB_99.3",1.81649349499997,5,878.906,1031.25,152.344,492.188,923.4374,1192.9684,1042.969,1382.812,269.5316,0.15,0.25,2.75255596222219,0.15,890.625,1382.812,0.15,1042.969,1347.656,339.844,0.891493494999975,0.175,878.906,1031.25,"SA","SA"
"SFA","SFA_100.1",1.79933417300003,5,691.406,820.312,117.188,246.094,705.4686,907.0312,726.562,949.219,201.5628,0.1,0.225,2.77880566880108,0.1,703.125,820.312,0.225,726.562,937.5,128.906,1.04933417300003,0.125,691.406,890.625,"SA","SA"
"SFA","SFA_100.2",1.834961491,5,679.688,843.75,140.625,199.219,710.1562,885.9374,726.562,925.781,175.7814,0.075,0.225,2.724852823628,0.1,703.125,843.75,0.075,726.562,867.188,58.594,1.209961491,0.1,679.688,878.906,"SA","SA"
"SFA","SFA_100.4",1.68749995600001,5,703.125,960.938,175.781,281.25,740.6248,984.375,785.156,1007.812,243.75,0.075,0.275,2.96296304021946,0.1,761.719,996.094,0.075,785.156,960.938,105.469,0.937499956000011,0.15,703.125,984.375,"SA","SA"
"SME","SME_101.1",1.368699601,4,832.031,1019.531,140.625,316.406,870.117,1063.4765,914.062,1148.438,193.35925,0.05,0.35,2.92248203848201,0.05,914.062,1066.406,0.125,878.906,1019.531,175.781,0.743699601000003,0.35,832.031,1148.438,"SA","SA"
"SME","SME_101.2",1.67088003200001,4,796.875,972.656,128.906,199.219,875.9765,1040.039,949.219,1078.125,164.0625,0.05,0.1,2.39394805335729,0.05,878.906,1031.25,0.1,949.219,1078.125,70.313,1.34588003200001,0.075,796.875,972.656,"SA","SA"
"SME","SME_101.3",1.45757619699998,4,855.469,1019.531,152.344,199.219,899.414,1069.336,925.781,1089.844,169.92175,0.05,0.1,2.7442819169474,0.05,925.781,1078.125,0.1,925.781,1089.844,46.875,1.15757619699998,0.075,855.469,1019.531,"SA","SA"
"SME","SME_101.4",1.88418386499995,5,820.312,972.656,152.344,210.938,848.4376,1024.2186,867.188,1066.406,175.7814,0.05,0.1,2.65366883395964,0.05,820.312,972.656,0.1,867.188,1066.406,58.594,1.53418386499995,0.05,843.75,996.094,"SA","SA"
"SME","SME_101.5",1.95528514299997,5,714.844,925.781,117.188,292.969,799.2188,1010.1562,843.75,1078.125,210.9376,0.025,0.175,2.55717178535329,0.025,808.594,925.781,0.175,714.844,1007.812,175.781,1.48028514299997,0.075,832.031,996.094,"SA","SA"
"SME","SME_101.6",1.85423737600001,5,843.75,1019.531,128.906,234.375,864.8438,1057.0312,890.625,1113.281,192.1874,0.05,0.1,2.69652638044977,0.075,890.625,1019.531,0.1,878.906,1113.281,105.469,1.47923737600001,0.05,843.75,1019.531,"SA","SA"
"SME","SME_101.7",2.32856685199999,6,761.719,972.656,152.344,257.812,835.9375,1019.53133333333,890.625,1054.688,183.593666666667,0.05,0.15,2.57669218079207,0.05,890.625,1054.688,0.075,843.75,996.094,105.468,1.87856685199999,0.05,820.312,972.656,"SA","SA"
"SME","SME_101.8",2.06193705999999,5,832.031,984.375,140.625,210.938,850.7812,1014.8438,890.625,1054.688,164.0626,0.05,0.1,2.42490427908601,0.05,890.625,1031.25,0.1,855.469,1007.812,70.313,1.73693705999999,0.05,832.031,996.094,"SA","SA"
"SME","SME_101.9",2.06525615299995,5,820.312,972.656,140.625,234.375,848.4376,1028.9062,867.188,1101.562,180.4688,0.05,0.1,2.42100719212825,0.05,843.75,984.375,0.1,855.469,1031.25,93.75,1.71525615299995,0.05,820.312,972.656,"SA","SA"
"SME","SME_101.10",2.16881660799993,5,796.875,925.781,128.906,222.656,853.125,1014.8438,902.344,1101.562,161.7186,0.05,0.1,2.30540469929865,0.05,902.344,1054.688,0.075,878.906,1042.969,93.75,1.84381660799993,0.05,796.875,925.781,"SA","SA"
"SMF","SMF_102.1",1.26555324099999,2,742.896,915.161,172.266,290.698,791.3455,1022.827,839.795,1130.493,231.482,0.1361,0.2177,1.58033651624145,0.1361,742.896,915.161,0.2177,839.795,1130.493,118.432,0.911753240999992,0.2177,839.795,1130.493,"SA","SA"
"SMF","SMF_102.2",1.19894517400002,2,764.429,1141.26,355.298,376.831,796.7285,1162.793,829.028,1184.326,366.0645,0.1905,0.2177,1.66813299170924,0.1905,764.429,1141.26,0.2177,829.028,1184.326,21.533,0.790745174000016,0.2177,829.028,1184.326,"SA","SA"
"SMF","SMF_102.3",1.50978281300002,3,732.129,893.628,161.499,366.064,796.728666666667,1062.30466666667,839.795,1184.326,265.576,0.1633,0.1905,1.98704076782994,0.1633,732.129,893.628,0.1905,818.262,1184.326,204.565,0.992682813000015,0.1633,839.795,1108.96,"SA","SA"
"SMF","SMF_102.5",1.68740432000004,2,764.429,1108.96,279.932,462.964,796.7285,1168.1765,829.028,1227.393,371.448,0.1633,0.1633,1.1852523881176,0.1633,764.429,1227.393,0.1633,829.028,1108.96,183.032,1.36080432000004,0.1633,829.028,1108.96,"SA","SA"
"SMF","SMF_102.6",1.39876937100001,3,753.662,1141.26,301.465,506.03,821.850666666667,1227.39266666667,872.095,1281.226,405.542,0.1088,0.1905,2.14474241586748,0.1633,753.662,1259.692,0.1088,872.095,1281.226,204.565,0.936169371000014,0.1905,839.795,1141.26,"SA","SA"
"SMF","SMF_102.7",3.04573628000003,4,785.962,904.395,107.666,419.897,826.33675,1087.427,861.328,1281.226,261.08975,0.1361,0.1905,1.31331134158469,0.1361,785.962,990.527,0.1905,861.328,1173.56,312.231,2.41973628000003,0.1361,796.729,904.395,"SA","SA"
"SMF","SMF_102.8",1.78976255600003,2,775.195,1270.459,441.431,495.264,812.8785,1281.2255,850.562,1291.992,468.3475,0.2177,0.3265,1.11746666801983,0.3265,775.195,1270.459,0.2177,850.562,1291.992,53.833,1.24556255600003,0.2177,850.562,1291.992,"SA","SA"
"SMF","SMF_102.9",2.230687741,4,839.795,1152.026,269.165,495.264,874.78625,1278.534,915.161,1356.592,403.74775,0.1361,0.1905,1.7931689525522,0.1633,839.795,1302.759,0.1905,915.161,1302.759,226.099,1.550287741,0.1905,882.861,1152.026,"SA","SA"
"SMG","SMG_103.3",2.03314904700005,3,775.195,968.994,193.799,290.698,832.617333333333,1083.838,904.395,1173.56,251.220666666667,0.0544,0.0816,1.47554356844942,0.0816,775.195,968.994,0.0544,818.262,1108.96,96.899,1.84274904700005,0.0544,904.395,1173.56,"SA","SA"
"SMG","SMG_103.4",1.46474178700009,2,829.028,1195.093,322.998,387.598,850.5615,1205.8595,872.095,1216.626,355.298,0.0544,0.1361,1.36542837635305,0.1361,829.028,1216.626,0.0544,872.095,1195.093,64.6,1.27424178700009,0.0544,872.095,1195.093,"SA","SA"
"SMG","SMG_103.5",1.87049538700001,4,807.495,1205.859,333.765,398.364,923.236,1281.2255,1044.36,1388.892,357.9895,0.0544,0.1633,2.13847092476149,0.1088,807.495,1205.859,0.0544,882.861,1238.159,64.599,1.48959538700001,0.1633,1044.36,1388.892,"SA","SA"
"SMG","SMG_103.6",3.93512718900001,4,732.129,1119.727,387.598,462.964,829.0285,1259.6925,872.095,1324.292,430.664,0.2721,0.2721,1.01648556905132,0.2721,732.129,1119.727,0.2721,872.095,1324.292,75.366,2.84672718900001,0.2721,850.562,1270.459,"SA","SA"
"SMG","SMG_103.7",1.68335996399992,2,775.195,1291.992,441.431,527.563,812.8785,1297.3755,850.562,1302.759,484.497,0.1905,0.2449,1.18810001590373,0.2449,775.195,1302.759,0.1905,850.562,1291.992,86.132,1.24795996399992,0.1905,850.562,1291.992,"SA","SA"
"SMG","SMG_103.8",1.11495270399996,2,882.861,1302.759,409.131,419.897,888.2445,1302.759,893.628,1302.759,414.514,0.1633,0.1905,1.79379806230782,0.1633,893.628,1302.759,0.1905,882.861,1302.759,10.766,0.761152703999961,0.1905,882.861,1302.759,"SA","SA"
"SMG","SMG_103.9",2.51410903800002,2,850.562,1324.292,473.73,527.563,855.945,1356.592,861.328,1388.892,500.6465,0.1905,0.2177,0.795510445159932,0.2177,850.562,1324.292,0.1905,861.328,1388.892,53.833,2.10590903800002,0.1905,861.328,1388.892,"SA","SA"
"SMG","SMG_103.10",2.35327337799981,2,807.495,1291.992,430.664,506.03,834.4115,1302.7585,861.328,1313.525,468.347,0.1905,0.2177,0.849880009138555,0.2177,807.495,1313.525,0.1905,861.328,1291.992,75.366,1.94507337799981,0.1905,861.328,1291.992,"SA","SA"
"SMG","SMG_103.11",1.574050876,3,818.262,1076.66,193.799,462.964,915.161,1252.51466666667,1044.36,1399.658,337.353666666667,0.0816,0.2449,1.9059104414869,0.1633,818.262,1281.226,0.0816,1044.36,1399.658,269.165,1.084250876,0.2449,882.861,1076.66,"SA","SA"
"SMG","SMG_103.12",1.96756359400001,4,829.028,1098.193,269.165,516.797,858.63625,1248.9255,915.161,1345.825,390.28925,0.1361,0.1905,2.03297113861926,0.1905,829.028,1345.825,0.1361,915.161,1313.525,247.632,1.28716359400001,0.1633,861.328,1238.159,"SA","SA"
"SMG","SMG_103.13",1.574050876,3,839.795,1098.193,226.099,549.097,864.917,1198.68166666667,882.861,1388.892,333.765,0.1361,0.2449,1.9059104414869,0.1361,839.795,1388.892,0.2449,882.861,1108.96,322.998,0.975350876000001,0.2177,872.095,1098.193,"SA","SA"
"SMG","SMG_103.14",1.37729451700011,3,785.962,990.527,150.732,570.63,843.384,1230.98133333333,904.395,1356.592,387.597666666667,0.1361,0.1905,2.17818336090839,0.1633,785.962,1356.592,0.1361,904.395,1345.825,419.898,0.887394517000109,0.1905,839.795,990.527,"SA","SA"
"SMG","SMG_103.15",2.42666176700004,4,796.729,904.395,107.666,495.264,853.2535,1165.48475,925.928,1335.059,312.2315,0.2177,0.2721,1.64835497653429,0.2449,839.795,1335.059,0.2177,925.928,1259.692,387.598,1.41986176700004,0.2721,850.562,1162.793,"SA","SA"
"SMG","SMG_103.16",1.967563595,4,839.795,1012.061,161.499,452.197,850.56175,1127.8015,872.095,1291.992,277.23975,0.1361,0.2449,2.03297113758602,0.1361,839.795,1291.992,0.1633,872.095,1184.326,290.698,1.232763595,0.2449,839.795,1022.827,"SA","SA"
"SMG","SMG_103.17",1.46474178699987,3,850.562,1076.66,226.099,462.964,900.806,1213.03733333333,925.928,1388.892,312.231666666667,0.1633,0.2721,2.04814256452989,0.1633,925.928,1388.892,0.2177,925.928,1173.56,236.865,0.811641786999866,0.2721,850.562,1076.66,"SA","SA"
"SMG","SMG_103.18",2.12059631900001,4,839.795,958.228,118.433,506.03,861.32825,1173.55975,904.395,1345.825,312.2315,0.1088,0.1633,1.88626188028386,0.1361,839.795,1345.825,0.1633,904.395,1227.393,387.597,1.54909631900001,0.1088,861.328,1162.793,"SA","SA"
"SMG","SMG_103.19",2.03314904799981,4,829.028,1270.459,366.064,527.563,877.478,1310.834,915.161,1356.592,433.35525,0.1633,0.2449,1.9673914236318,0.2449,829.028,1356.592,0.1633,915.161,1281.226,161.499,1.18954904799981,0.2449,850.562,1270.459,"SA","SA"
"SMG","SMG_103.20",2.208043589,5,818.262,979.761,150.732,527.563,859.1748,1201.5528,915.161,1356.592,342.3776,0.1088,0.2449,2.26444805025994,0.1361,829.028,1356.592,0.1088,904.395,1302.759,376.831,1.364443589,0.2177,829.028,979.761,"SA","SA"
"SMG","SMG_104.1",1.684682524,3,785.962,925.928,139.966,506.03,836.206,1148.43733333333,861.328,1367.358,312.231333333333,0.1633,0.3265,1.78075094699564,0.1633,861.328,1367.358,0.2449,861.328,1152.026,366.064,0.949982523999996,0.3265,785.962,925.928,"SA","SA"
"SMG","SMG_104.2",1.887497435,4,818.262,925.928,107.666,484.497,885.55325,1213.9345,925.928,1388.892,328.38125,0.0816,0.2449,2.11920817789085,0.1088,904.395,1388.892,0.0816,925.928,1291.992,376.831,1.261697435,0.2449,818.262,925.928,"SA","SA"
"SMG","SMG_104.3",1.80838077600001,4,850.562,1130.493,215.332,462.964,893.628,1200.476,947.461,1324.292,306.84825,0.1361,0.2177,2.21192353573216,0.1361,861.328,1324.292,0.1633,947.461,1162.793,247.632,1.15518077600001,0.1361,850.562,1130.493,"SA","SA"
"SMG","SMG_104.4",2.57342059799998,5,818.262,925.928,107.666,387.598,904.3948,1192.9394,979.761,1313.525,288.545,0.0544,0.2993,1.94293929406095,0.1361,925.928,1313.525,0.0544,947.461,1270.459,279.932,1.83872059799998,0.1633,850.562,1195.093,"SA","SA"
"SMG","SMG_104.5",1.853590295,4,893.628,1087.427,183.032,409.131,907.08625,1203.16775,925.928,1335.059,296.0815,0.1088,0.2177,2.1579741816678,0.1088,925.928,1335.059,0.2177,915.161,1098.193,226.099,1.227690295,0.1361,893.628,1291.992,"SA","SA"
"SMG","SMG_104.6",1.853590295,4,904.395,1130.493,150.732,484.497,947.46125,1243.5425,979.761,1410.425,296.0815,0.1361,0.1905,2.1579741816678,0.1361,925.928,1410.425,0.1361,979.761,1205.859,333.765,1.200390295,0.1905,904.395,1227.393,"SA","SA"
"SMG","SMG_104.7",1.76317125700007,4,818.262,936.694,118.433,527.563,847.86975,1160.10125,915.161,1356.592,312.2315,0.1633,0.2993,2.2686395233131,0.1633,829.028,1356.592,0.1633,915.161,1248.926,409.13,0.892371257000067,0.2449,829.028,1098.193,"SA","SA"
"SMH","SMH_105.1",1.61651265099999,4,699.829,915.161,204.565,258.398,724.054,955.53575,775.195,1022.827,231.48175,0.0816,0.1905,2.47446253979241,0.1361,710.596,968.994,0.0816,775.195,1022.827,53.833,1.09951265099999,0.1905,699.829,915.161,"SA","SA"
"SMH","SMH_105.2",1.794569852,4,742.896,861.328,107.666,290.698,769.812,1006.6775,807.495,1087.427,236.86525,0.0544,0.1633,2.22894639377905,0.0544,775.195,1065.894,0.0816,807.495,1087.427,183.032,1.413669852,0.0816,742.896,1012.061,"SA","SA"
"SMH","SMH_105.3",1.90650824299996,4,699.829,893.628,193.799,344.531,753.662,1014.75225,785.962,1119.727,261.09,0.1361,0.2177,2.09807642567852,0.1361,785.962,1076.66,0.1633,775.195,1119.727,150.732,1.25330824299996,0.1361,753.662,968.994,"SA","SA"
"SMH","SMH_105.4",1.69765268500004,4,721.362,850.562,107.666,387.598,761.73725,1022.8275,796.729,1173.56,261.09,0.1088,0.1633,2.35619454753191,0.1361,785.962,1173.56,0.1088,796.729,1055.127,279.932,1.15335268500004,0.1361,721.362,1012.061,"SA","SA"
"SMH","SMH_105.5",1.61191264999997,4,721.362,904.395,150.732,366.064,759.04525,1049.74375,785.962,1152.026,290.698,0.1088,0.1905,2.48152404536318,0.1633,721.362,1087.427,0.1088,785.962,1152.026,215.332,0.986012649999965,0.1905,775.195,1055.127,"SA","SA"
"SMH","SMH_105.6",2.25990707900002,5,689.062,904.395,215.332,409.131,747.2022,1083.1202,785.962,1173.56,335.9178,0.0816,0.1088,2.21248034773733,0.1088,732.129,1108.96,0.1088,785.962,1098.193,193.799,1.74310707900002,0.1088,689.062,904.395,"SA","SA"
"SMH","SMH_105.7",2.31596514699999,6,689.062,968.994,172.266,333.765,757.251,1037.18266666667,818.262,1130.493,279.9315,0.0816,0.1905,2.59071256222149,0.0816,818.262,1130.493,0.0816,775.195,1087.427,161.499,1.69026514699999,0.0816,689.062,979.761,"SA","SA"
"SMH","SMH_105.8",1.64620866399991,5,721.362,1087.427,301.465,376.831,762.2754,1093.8868,785.962,1108.96,331.6114,0.0816,0.1088,3.03728203437536,0.1088,721.362,1098.193,0.0816,785.962,1087.427,75.366,1.15660866399991,0.1088,753.662,1087.427,"SA","SA"
"SMI","SMI_106.6",1.28975988599996,2,667.529,850.562,183.032,204.565,694.4455,888.245,721.362,925.928,193.7985,0.2177,0.2449,1.55067623183938,0.2449,721.362,925.928,0.2177,667.529,850.562,21.533,0.827159885999956,0.2177,667.529,850.562,"SA","SA"
"SMI","SMI_106.7",1.58739678300003,2,699.829,925.928,226.099,226.099,705.2125,931.311,710.596,936.694,226.099,0.2449,0.3265,1.25992443818627,0.2449,710.596,936.694,0.3265,699.829,925.928,0,1.01599678300003,0.3265,699.829,925.928,"SA","SA"
"SMI","SMI_106.8",1.195084689,2,699.829,925.928,226.099,258.398,721.3625,963.611,742.896,1001.294,242.2485,0.2177,0.2177,1.67352156580094,0.2177,742.896,1001.294,0.2177,699.829,925.928,32.299,0.759684688999998,0.2177,699.829,925.928,"SA","SA"
"SMI","SMI_106.9",0.843304541000009,2,699.829,915.161,183.032,215.332,721.3625,920.5445,742.896,925.928,199.182,0.1361,0.1361,2.37162247179217,0.1361,742.896,925.928,0.1361,699.829,915.161,32.3,0.571104541000009,0.1361,699.829,915.161,"SA","SA"
"SMI","SMI_106.10",0.91771376500003,2,689.062,925.928,236.865,258.398,694.4455,942.078,699.829,958.228,247.6315,0.1905,0.2177,2.17932875835194,0.1905,699.829,958.228,0.2177,689.062,925.928,21.533,0.50951376500003,0.2177,689.062,925.928,"SA","SA"
"SMI","SMI_106.11",1.68660908200002,3,678.296,807.495,107.666,322.998,696.240333333333,900.805666666667,710.596,1033.594,204.565333333333,0.1088,0.1633,1.77871685384412,0.1633,710.596,1033.594,0.1088,678.296,861.328,215.332,1.30570908200002,0.1088,699.829,807.495,"SA","SA"
"SMI","SMI_106.12",1.339366036,2,689.062,893.628,204.565,333.765,694.4455,963.611,699.829,1033.594,269.165,0.1905,0.2177,1.49324377820791,0.1905,689.062,893.628,0.2177,699.829,1033.594,129.2,0.931166036000001,0.2177,699.829,1033.594,"SA","SA"
"SMI","SMI_106.13",0.992122989999984,2,656.763,882.861,226.099,312.231,662.146,931.311,667.529,979.761,269.165,0.1905,0.2449,2.01587909982817,0.1905,667.529,979.761,0.2449,656.763,882.861,86.132,0.556722989999984,0.2449,656.763,882.861,"SA","SA"
"SMI","SMI_106.14",0.91771376500003,2,667.529,818.262,150.732,247.632,678.2955,877.478,689.062,936.694,199.182,0.1905,0.1905,2.17932875835194,0.1905,689.062,936.694,0.1905,667.529,818.262,96.9,0.53671376500003,0.1905,667.529,818.262,"SA","SA"
"SMI","SMI_106.15",1.09133528799998,2,667.529,882.861,204.565,258.398,672.9125,904.3945,678.296,925.928,231.4815,0.2177,0.2177,1.8326173651594,0.2177,678.296,882.861,0.2177,667.529,925.928,53.833,0.655935287999982,0.2177,667.529,925.928,"SA","SA"
"VJRNGG2.1","VJRNGG2.1_107.1",1.071341964,3,710.596,775.195,64.6,312.231,771.606666666667,943.872,807.495,1108.96,172.265666666667,0.0544,0.1905,2.80022635237688,0.1361,796.729,1108.96,0.0544,807.495,947.461,247.631,0.690341963999998,0.1905,710.596,775.195,"SA","SA"
"VJRNGG2.1","VJRNGG2.1_107.2",1.18699599199999,3,699.829,742.896,43.066,269.165,785.962,936.694666666667,850.562,1119.727,150.732333333333,0.1088,0.2721,2.52738848338084,0.1088,850.562,1119.727,0.1088,807.495,947.461,226.099,0.697295991999993,0.2721,699.829,742.896,"SA","SA"
"VJRNGG2.1","VJRNGG2.1_107.3",1.37540805399999,3,721.362,882.861,96.899,279.932,785.962,965.405,818.262,1098.193,179.443333333333,0.1088,0.3537,2.18117088327012,0.1088,818.262,1098.193,0.1361,818.262,915.161,183.033,0.77680805399999,0.3537,721.362,882.861,"SA","SA"
"VJRNGG2.1","VJRNGG2.1_107.4",1.30004322999991,3,721.362,818.262,96.899,322.998,764.428666666667,986.938666666667,807.495,1087.427,222.509666666667,0.1633,0.2993,2.30761557059929,0.1633,764.429,1087.427,0.1633,807.495,1055.127,226.099,0.674143229999915,0.2993,721.362,818.262,"SA","SA"
"VJRNGG2.1","VJRNGG2.1_107.5",1.79135233499994,5,667.529,764.429,96.899,376.831,738.5886,1024.9806,807.495,1152.026,286.3914,0.1088,0.2177,2.7911873629261,0.1361,775.195,1152.026,0.1088,807.495,1119.727,279.932,1.02945233499994,0.2177,667.529,764.429,"SA","SA"
"VJRNGG2.1","VJRNGG2.1_107.6",1.54280673099993,4,732.129,1033.594,247.632,398.364,775.1955,1100.88525,818.262,1162.793,325.68975,0.0816,0.1633,2.59267730664327,0.1633,764.429,1162.793,0.1361,818.262,1065.894,150.732,0.998506730999928,0.0816,785.962,1141.26,"SA","SA"
"VJRNGG2.1","VJRNGG2.1_107.7",1.94185379999999,4,667.529,732.129,64.6,301.465,745.58725,920.54425,807.495,1098.193,174.95725,0.1088,0.3265,2.05988730974496,0.1088,796.729,1098.193,0.1088,807.495,1044.36,236.865,1.18005379999999,0.2177,667.529,732.129,"SA","SA"
"VJRNGG2.1","VJRNGG2.1_107.8",1.85136807599997,4,635.229,689.062,53.833,312.231,734.8205,907.08625,818.262,1087.427,172.2655,0.1088,0.2721,2.16056442360307,0.1361,775.195,1087.427,0.1088,818.262,1055.127,258.398,1.08946807599997,0.2449,635.229,689.062,"SA","SA"
"VJRNGG2.1","VJRNGG2.1_107.9",1.57093790599993,3,710.596,775.195,64.6,355.298,742.895666666667,947.460666666667,775.195,1130.493,204.565666666667,0.1361,0.3265,1.90968719294507,0.1361,775.195,1130.493,0.2721,742.896,936.694,290.698,0.836237905999926,0.3265,710.596,775.195,"SA","SA"
"VJRNGG2.1","VJRNGG2.1_107.10",1.72794353800009,4,721.362,807.495,86.133,355.298,759.0455,1017.44375,796.729,1141.26,258.3985,0.1088,0.1905,2.3148904533244,0.1633,785.962,1141.26,0.1905,796.729,1098.193,269.165,1.07484353800009,0.1088,732.129,1022.827,"SA","SA"
